jdate,value,date
1389-07-10,76450.0,2010-10-02
1389-07-11,76336.0,2010-10-03
1389-07-13,76285.0,2010-10-05
1389-07-14,76781.0,2010-10-06
1389-07-17,77049.0,2010-10-09
1389-07-18,75846.0,2010-10-10
1389-07-19,75529.0,2010-10-11
1389-07-20,74385.0,2010-10-12
1389-07-21,72837.0,2010-10-13
1389-07-24,73124.0,2010-10-16
1389-07-25,73686.0,2010-10-17
1389-07-26,74633.0,2010-10-18
1389-07-27,74426.0,2010-10-19
1389-07-28,74168.0,2010-10-20
1389-08-01,74554.5,2010-10-23
1389-08-02,73899.8,2010-10-24
1389-08-03,73380.0,2010-10-25
1389-08-04,73259.0,2010-10-26
1389-08-05,73058.0,2010-10-27
1389-08-08,73376.0,2010-10-30
1389-08-09,73279.0,2010-10-31
1389-08-10,73124.0,2010-11-01
1389-08-11,73073.0,2010-11-02
1389-08-12,73139.0,2010-11-03
1389-08-15,73599.0,2010-11-06
1389-08-16,73298.0,2010-11-07
1389-08-17,73110.0,2010-11-08
1389-08-18,73391.0,2010-11-09
1389-08-19,73695.0,2010-11-10
1389-08-22,73414.0,2010-11-13
1389-08-23,73405.0,2010-11-14
1389-08-24,73378.7,2010-11-15
1389-08-25,73319.3,2010-11-16
1389-08-29,73488.0,2010-11-20
1389-08-30,73778.0,2010-11-21
1389-09-01,74282.9,2010-11-22
1389-09-02,74156.0,2010-11-23
1389-09-03,74411.0,2010-11-24
1389-09-06,74974.0,2010-11-27
1389-09-07,74879.0,2010-11-28
1389-09-08,74392.0,2010-11-29
1389-09-09,74221.0,2010-11-30
1389-09-10,74373.0,2010-12-01
1389-09-13,74424.0,2010-12-04
1389-09-15,74422.0,2010-12-06
1389-09-16,74525.0,2010-12-07
1389-09-17,74744.0,2010-12-08
1389-09-20,75107.0,2010-12-11
1389-09-21,75039.0,2010-12-12
1389-09-22,74921.0,2010-12-13
1389-09-23,74920.0,2010-12-14
1389-09-27,74724.0,2010-12-18
1389-09-28,74061.0,2010-12-19
1389-09-29,74250.0,2010-12-20
1389-09-30,74670.0,2010-12-21
1389-10-01,74857.0,2010-12-22
1389-10-04,75617.0,2010-12-25
1389-10-05,76176.0,2010-12-26
1389-10-06,76037.0,2010-12-27
1389-10-07,76373.0,2010-12-28
1389-10-08,76713.0,2010-12-29
1389-10-11,76689.0,2011-01-01
1389-10-12,76888.0,2011-01-02
1389-10-13,77388.0,2011-01-03
1389-10-14,78118.0,2011-01-04
1389-10-15,78773.0,2011-01-05
1389-10-18,79139.0,2011-01-08
1389-10-19,80150.0,2011-01-09
1389-10-20,80114.0,2011-01-10
1389-10-21,80470.0,2011-01-11
1389-10-22,80391.0,2011-01-12
1389-10-25,80172.0,2011-01-15
1389-10-26,80682.0,2011-01-16
1389-10-27,80983.0,2011-01-17
1389-10-28,81118.5,2011-01-18
1389-10-29,82212.0,2011-01-19
1389-11-02,82806.0,2011-01-22
1389-11-03,83063.0,2011-01-23
1389-11-04,83253.0,2011-01-24
1389-11-06,84157.0,2011-01-26
1389-11-09,85057.0,2011-01-29
1389-11-10,84941.0,2011-01-30
1389-11-11,85428.0,2011-01-31
1389-11-12,86861.0,2011-02-01
1389-11-16,88738.0,2011-02-05
1389-11-17,88857.0,2011-02-06
1389-11-18,89282.0,2011-02-07
1389-11-19,88968.0,2011-02-08
1389-11-20,89219.0,2011-02-09
1389-11-23,89510.0,2011-02-12
1389-11-24,90063.0,2011-02-13
1389-11-25,90567.0,2011-02-14
1389-11-26,90608.0,2011-02-15
1389-11-27,90274.0,2011-02-16
1389-11-30,89875.0,2011-02-19
1389-12-01,88541.0,2011-02-20
1389-12-03,88448.0,2011-02-22
1389-12-04,88489.0,2011-02-23
1389-12-07,88971.0,2011-02-26
1389-12-08,89103.0,2011-02-27
1389-12-09,88138.0,2011-02-28
1389-12-10,87363.0,2011-03-01
1389-12-11,88263.0,2011-03-02
1389-12-14,88870.0,2011-03-05
1389-12-15,89220.0,2011-03-06
1389-12-16,89068.0,2011-03-07
1389-12-17,89643.0,2011-03-08
1389-12-18,89763.0,2011-03-09
1389-12-21,89082.0,2011-03-12
1389-12-22,89544.0,2011-03-13
1389-12-23,90472.0,2011-03-14
1389-12-24,91362.0,2011-03-15
1389-12-25,92778.0,2011-03-16
1389-12-28,94776.0,2011-03-19
1390-01-06,96653.4,2011-03-26
1390-01-07,98458.0,2011-03-27
1390-01-08,98816.0,2011-03-28
1390-01-09,99625.0,2011-03-29
1390-01-10,99532.0,2011-03-30
1390-01-14,99857.0,2011-04-03
1390-01-15,101809.0,2011-04-04
1390-01-16,103953.0,2011-04-05
1390-01-17,105315.0,2011-04-06
1390-01-20,106689.0,2011-04-09
1390-01-21,105793.0,2011-04-10
1390-01-22,106373.0,2011-04-11
1390-01-23,107461.0,2011-04-12
1390-01-24,107987.0,2011-04-13
1390-01-27,108532.0,2011-04-16
1390-01-28,107599.0,2011-04-17
1390-01-29,107528.0,2011-04-18
1390-01-30,106659.0,2011-04-19
1390-01-31,107741.0,2011-04-20
1390-02-03,108265.0,2011-04-23
1390-02-04,107978.0,2011-04-24
1390-02-05,106846.0,2011-04-25
1390-02-06,106895.0,2011-04-26
1390-02-07,104894.0,2011-04-27
1390-02-10,103022.0,2011-04-30
