jdate,value,date
1395-06-31,180.1,2016-09-21
1395-07-03,179.7,2016-09-24
1395-07-04,179.6,2016-09-25
1395-07-05,179.1,2016-09-26
1395-07-06,177.1,2016-09-27
1395-07-07,176.7,2016-09-28
1395-07-10,176.7,2016-10-01
1395-07-11,176.7,2016-10-02
1395-07-12,176.3,2016-10-03
1395-07-13,176.1,2016-10-04
1395-07-14,176.0,2016-10-05
1395-07-17,175.7,2016-10-08
1395-07-18,175.7,2016-10-09
1395-07-19,175.9,2016-10-10
1395-07-24,176.0,2016-10-15
1395-07-25,176.1,2016-10-16
1395-07-26,176.3,2016-10-17
1395-07-27,178.2,2016-10-18
1395-07-28,179.0,2016-10-19
1395-08-01,179.2,2016-10-22
1395-08-02,179.3,2016-10-23
1395-08-03,180.2,2016-10-24
1395-08-04,180.0,2016-10-25
1395-08-05,180.1,2016-10-26
1395-08-08,186.3,2016-10-29
1395-08-09,190.6,2016-10-30
1395-08-10,188.3,2016-10-31
1395-08-11,186.0,2016-11-01
1395-08-12,188.2,2016-11-02
1395-08-15,188.8,2016-11-05
1395-08-16,187.9,2016-11-06
1395-08-17,191.0,2016-11-07
1395-08-18,189.8,2016-11-08
1395-08-19,184.0,2016-11-09
1395-08-22,185.0,2016-11-12
1395-08-23,184.5,2016-11-13
1395-08-24,184.5,2016-11-14
1395-08-25,184.4,2016-11-15
1395-08-26,185.2,2016-11-16
1395-08-29,185.2,2016-11-19
1395-09-01,185.1,2016-11-21
1395-09-02,184.5,2016-11-22
1395-09-03,184.1,2016-11-23
1395-09-06,183.7,2016-11-26
1395-09-07,184.3,2016-11-27
1395-09-09,184.6,2016-11-29
1395-09-13,185.1,2016-12-03
1395-09-14,185.3,2016-12-04
1395-09-15,184.5,2016-12-05
1395-09-16,184.2,2016-12-06
1395-09-17,182.9,2016-12-07
1395-09-20,183.6,2016-12-10
1395-09-21,183.0,2016-12-11
1395-09-22,183.0,2016-12-12
1395-09-23,182.6,2016-12-13
1395-09-24,182.2,2016-12-14
1395-09-28,182.5,2016-12-18
1395-09-29,184.4,2016-12-19
1395-09-30,183.8,2016-12-20
1395-10-01,184.3,2016-12-21
1395-10-04,184.4,2016-12-24
1395-10-05,184.0,2016-12-25
1395-10-06,184.4,2016-12-26
1395-10-07,183.0,2016-12-27
1395-10-08,183.3,2016-12-28
1395-10-11,183.1,2016-12-31
1395-10-12,182.7,2017-01-01
1395-10-13,185.8,2017-01-02
1395-10-14,185.3,2017-01-03
1395-10-15,185.1,2017-01-04
1395-10-18,184.3,2017-01-07
1395-10-19,183.2,2017-01-08
1395-10-20,182.6,2017-01-09
1395-10-22,181.0,2017-01-11
1395-10-25,181.0,2017-01-14
1395-10-26,183.3,2017-01-15
1395-10-27,182.6,2017-01-16
1395-10-28,182.4,2017-01-17
1395-10-29,182.1,2017-01-18
1395-11-02,182.0,2017-01-21
1395-11-03,182.0,2017-01-22
1395-11-04,182.0,2017-01-23
1395-11-05,181.9,2017-01-24
1395-11-06,181.8,2017-01-25
1395-11-09,181.8,2017-01-28
1395-11-10,181.8,2017-01-29
1395-11-11,181.8,2017-01-30
1395-11-12,181.7,2017-01-31
1395-11-13,181.5,2017-02-01
1395-11-16,177.3,2017-02-04
1395-11-17,178.2,2017-02-05
1395-11-18,178.3,2017-02-06
1395-11-19,178.9,2017-02-07
1395-11-20,178.0,2017-02-08
1395-11-23,177.1,2017-02-11
1395-11-24,176.7,2017-02-12
1395-11-25,180.0,2017-02-13
1395-11-26,178.4,2017-02-14
1395-11-27,177.6,2017-02-15
1395-11-30,180.2,2017-02-18
1395-12-01,183.8,2017-02-19
1395-12-02,185.7,2017-02-20
1395-12-03,185.5,2017-02-21
1395-12-04,185.9,2017-02-22
1395-12-07,185.2,2017-02-25
1395-12-08,184.8,2017-02-26
1395-12-09,183.9,2017-02-27
1395-12-10,183.5,2017-02-28
1395-12-11,183.1,2017-03-01
1395-12-14,182.7,2017-03-04
1395-12-15,182.3,2017-03-05
1395-12-16,181.8,2017-03-06
1395-12-17,182.6,2017-03-07
1395-12-18,181.9,2017-03-08
1395-12-21,183.6,2017-03-11
1395-12-22,185.2,2017-03-12
1395-12-23,185.2,2017-03-13
1395-12-24,187.2,2017-03-14
1395-12-25,188.6,2017-03-15
1395-12-28,189.5,2017-03-18
1396-01-05,189.5,2017-03-25
1396-01-06,191.1,2017-03-26
1396-01-07,191.4,2017-03-27
1396-01-08,192.1,2017-03-28
1396-01-09,193.0,2017-03-29
1396-01-14,193.1,2017-04-03
1396-01-15,192.3,2017-04-04
1396-01-16,191.1,2017-04-05
1396-01-19,191.0,2017-04-08
